user,uniqueidentifier1,uniqueidentifier2,uniqueidentifier3,Fraud
User_6097,735401c2-849a-4493-8937-533925c3d53c,H2247,182904,0
User_6098,0de3d5f3-522f-410b-938f-e2e59a40b9c1,R9231,188533,0
User_6099,7d6a24a6-21f2-4d7f-a9fe-d1fb8959f845,A3109,105353,0
User_6100,ee28c604-b94f-49af-8f2d-9acbea2a969b,R6475,103203,0
User_6101,6584f069-5d85-482d-b706-d9ebb4dcb42c,B1189,192681,0
User_6102,b1e67ff6-a420-4304-bc27-f877a16e2f94,B7514,160097,0
User_6103,5271cd1f-08a4-45ed-b475-a64adabbed96,U8140,151574,0
User_6104,23503d14-3a4e-4c32-a5ea-c967903ccbcc,B2231,170017,0
User_6105,7685fd4b-1d98-4eca-9265-79bdcde672c9,J3096,142924,0
User_6106,ff3c1ffa-7da0-411a-a105-1994f7f21932,U3116,183403,0
User_6107,b098cf4b-c788-4bb1-a91b-50d59dc40cd1,I1470,177780,1
User_6108,3871917f-80dd-4dcf-944a-4f149f628aa0,O6923,118764,0
User_6109,033a9475-7169-40ce-8bbd-961649df7339,U3931,110144,0
User_6110,432b99f0-c742-48a3-ab24-c427292976cc,K2741,145445,1
User_6111,6ceeb40d-a87a-42d8-9250-0ac0684a3d47,R2008,113943,0
User_6112,afa92532-f634-4ba1-bede-bb912ee8982b,K9536,103231,0
User_6113,64231ba7-fbeb-4906-90ff-4b686724660a,D2130,199855,0
User_6114,0670367b-be0a-4d7c-b483-325a67bccac1,U3112,113007,0
User_6115,27f59749-d973-4f9c-9597-07fc926ee574,F3620,194768,0
User_6116,dfc08387-1474-43ac-a570-eda59e387acc,O6928,185370,0
User_6117,e57413b2-e847-456a-abdb-f27eb4fe1278,T5774,195066,0
User_6118,466057f1-01d3-4ae7-8965-a4e9c0cb2e7c,J2428,107104,0
User_6119,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,Y6999,114082,0
User_6120,c3460a22-a9a1-432d-b6b3-4bd2af90a2c7,C1936,121834,0
User_6121,7444d77a-282d-444b-bfc7-5becaa1e9e95,T4653,164439,0
User_6122,66b26fde-7c26-4cb5-b712-fc4ce00e247e,T6368,117524,0
User_6123,59bebc7f-10cf-4aca-85ef-c2a339ea2005,C4119,146278,0
User_6124,69eb70a2-5c43-4223-9f89-bb6bb75fd163,H5713,132661,0
User_6125,5fe80d83-f0af-4d16-ac69-e5cb6223c0fb,X9205,173301,0
User_6126,ce7c8da1-8917-4a9a-bb07-decd4a904e8d,T2555,113166,0
User_6127,66b26fde-7c26-4cb5-b712-fc4ce00e247e,V2097,195755,1
User_6128,9b729c29-3387-49e0-9428-a8939e570c38,Z9644,196404,0
User_6129,5921c518-0488-40fc-a30f-85095781e2e1,P3432,126304,0
User_6130,00f2a3f4-0903-40bd-b6b6-99f000a4e0f9,O2002,115346,0
User_6131,5efea4cb-b8a4-42c8-a08a-51908ce8cf19,S9821,135487,0
User_6132,b136638f-6e37-44ff-92d9-9bec201c5212,Z5902,126675,0
User_6133,dcda47af-4943-4541-a160-874dac1ca4ba,S9843,144223,0
User_6134,7faede91-0cbd-4177-b138-10840451484a,E6312,121700,0
User_6135,e3df5208-4054-4097-b842-d3373fa8e4bf,J3939,182904,0
User_6136,591976fa-21cc-4943-9979-57dbd39c4231,B2693,171021,0
User_6137,770d655b-d9f8-438b-ba20-44af4a2e7c32,Q2200,102952,0
User_6138,ba4ec16e-8ffb-4e16-9912-2f416ee138c3,X4141,113683,0
User_6139,85c8a055-15bd-4e92-ab3b-098d29116cc5,M2826,108588,0
User_6140,9ed6b667-e336-46f1-8fa2-929b132de94a,D5560,122257,0
User_6141,a77fea65-1f5f-41ce-974c-084e7127eee0,M3091,122946,0
User_6142,5f5135fc-b7f2-4ae0-9c40-cc8b768643c6,U7878,199855,0
User_6143,59e6e3f2-3f3c-46d9-bfd4-abbb0bd1e9cd,I7527,139058,0
User_6144,8f29b21b-a77a-4037-ba8f-4cff3d5f8bb2,V2736,138598,0
User_6145,c49825ac-2a75-4717-bc69-4edf8f31f09a,B1883,187599,0
User_6146,1d724684-15f0-40ad-aa17-90a7211b7fe6,L3494,161953,0
User_6147,c978ea73-575a-48c2-8cfe-c6103bb58662,M3306,111669,0
User_6148,e906cc89-0d8a-469d-b878-90421ff1a109,D6354,100019,0
User_6149,e3785123-ca90-4621-856a-93ef3c568288,V7261,199884,1
User_6150,c79f6538-a197-40c3-99a4-b0d8a2118c84,F5284,106195,1
User_6151,095b4bce-61ce-4903-95e3-a2114c9c42fe,K5583,132614,0
User_6152,e570bfb7-e8ac-4047-8b59-d60bfe697058,U8642,165836,0
User_6153,b77b2957-03d0-45f2-b727-35e998d64f4f,F2629,193936,1
User_6154,1472ff8c-87d2-4ca0-8ca5-aa0529167c83,M6558,193379,0
User_6155,e533f436-7537-4d06-90f4-ea5aff74cae2,O8248,146105,0
User_6156,8c754846-0ed8-49a1-abe7-b8ef0fdbc80e,E3144,155938,0
User_6157,e301c5a6-859b-451c-a20a-847afe21059b,S4584,133706,0
User_6158,7f4e0487-ebfb-44bb-9c65-67e267e2c2fa,M2914,193523,0
User_6159,71a6fda8-00f3-4cd3-92f9-9fc8c98b27f1,J8602,190485,0
User_6160,0c3f70fa-7fdb-4ac5-b153-194516ead925,I9614,128067,0
User_6161,300e8189-fafe-4474-97df-74d2c9ffc059,B5070,150307,1
User_6162,b87c1df5-8f2d-42ec-89a7-f1a25cd9b7ae,X3228,118684,0
User_6163,deb31688-dc44-4608-9fe6-1d6fc08206d8,M8687,187880,0
User_6164,f724d677-eee2-4cf1-ae79-762c81267195,V7253,138105,0
User_6165,b1924d86-c17d-4e73-b606-6fbe1533426e,D4676,152671,0
User_6166,45e7c141-01cb-4c78-9923-b7c9e2100e5e,J7424,113148,0
User_6167,91df4408-7f66-459a-990a-2398d025be14,O5277,171330,0
User_6168,0de3d5f3-522f-410b-938f-e2e59a40b9c1,R8718,193868,0
User_6169,fbf443b3-7896-4840-9fa6-ac02d5544e89,T9920,193033,0
User_6170,c5efe4bb-0530-46a6-baba-7b268d2f7ec9,Q8543,139146,0
User_6171,71e0e9e9-6ec1-497e-8f1f-e9730d276042,H8700,107095,0
User_6172,c13c82b1-ef65-4b48-857f-e3f64b9aab3f,T9920,111636,1
User_6173,9d32d9e8-8509-4b31-b894-ba4e7117074a,V8634,186761,0
User_6174,2af8f22d-c0a5-4150-ba48-1650f8b3ef67,J6856,187954,0
User_6175,c5a16921-3221-40c3-8dd8-06af248c5bdf,C1936,132450,0
User_6176,e71ed54a-ca94-4762-a633-11a70c59663f,W2581,110177,0
User_6177,a8ef7128-b15e-4f49-9534-1b7024007250,D6354,198431,0
User_6178,78e7148f-a669-4f91-a62e-d63c7e17033f,I7068,178335,1
User_6179,d6db4b30-7649-44af-946a-b475631aa39e,I7014,179490,0
User_6180,24144e15-9cd5-41b3-9a8e-ef6f9860e788,X5233,192756,0
User_6181,b668b4b6-3e21-4616-8337-4ab91022691c,W2068,150519,0
User_6182,4ce77c51-ec52-4170-b807-5011c7c9c58a,Q8166,113683,0
User_6183,f3b077c3-a59b-41cb-8f1c-efe8efd309d8,Y7346,185368,0
User_6184,6da4badd-62aa-4a5e-87c1-15f94a3db93a,N1579,141961,0
User_6185,ad45ac06-943d-48d1-bb33-34a5ed6d57ae,L8657,112037,0
User_6186,b3f931df-8858-4751-af83-c212c1312646,A2983,182904,0
User_6187,c9ff4396-c1ff-4f4a-ac0f-4dc198c818ce,X8686,115720,1
User_6188,453570a9-35d0-4fe8-943a-86a4d4f9642f,R3679,198836,0
User_6189,fbf443b3-7896-4840-9fa6-ac02d5544e89,H3863,113683,0
User_6190,1e566a8c-fd11-442c-97c1-859ad667bb1a,Y2712,113364,0
User_6191,3e1eb79c-f6bb-4479-98dd-d695ab79addc,G7868,166149,0
User_6192,5de07719-1b39-45f8-a8f6-4e18d946ae82,G3371,131150,0
User_6193,0039a3cd-e7dc-454e-9aee-f48afb7f9637,G3869,195362,0
User_6194,d9a3b928-89f0-4226-a790-0af6074e13a0,M5564,173342,0
User_6195,17baf95e-8d3b-4b39-af08-612c697e7276,E6205,100403,0
User_6196,6cb6934e-d59b-41aa-a2f0-67491b979dcf,K5657,130815,0
User_6197,5c56ad42-b320-4cab-b0b4-876f17ead202,G9182,178599,0
User_6198,174f8705-f8be-4664-8586-674b65ddb9ea,M9179,185368,0
User_6199,f2346f43-96dd-4983-a908-049dbca9263d,J1681,185401,0
User_6200,217d4c1e-5d4c-4905-8711-09d482a18ba0,Z7058,126302,0
User_6201,9cf5fc15-bb41-4dca-be0b-e231fc75b9de,X3221,159642,0
User_6202,5456b64a-104a-4d5e-aa0f-9a76e9ff4ea2,Z1531,139631,0
User_6203,ff4b27d0-6b2c-491a-b433-84f54d9ff523,X7217,138448,0
User_6204,4390a966-a34f-4904-a403-23c27bd2ce98,L8938,114771,0
User_6205,46683a1b-9850-476f-b498-5962580c75e5,F1480,107984,0
User_6206,53a40a35-848a-4ce8-adc5-9a6c8aea7eeb,K6686,127962,0
User_6207,40f47cad-5b45-4789-833f-28d1cb298c76,H3133,118565,0
User_6208,869a941d-8e57-484d-8a1a-3e8aef1b2975,O7601,154013,0
User_6209,7c0cc7dc-1561-4d02-a91c-5d637c8202ea,F8675,198979,0
User_6210,40f47cad-5b45-4789-833f-28d1cb298c76,M5389,152877,0
User_6211,9959988a-8a3c-45d8-8778-3ed3e9af8e99,J8737,107273,0
User_6212,6ceeb40d-a87a-42d8-9250-0ac0684a3d47,E1340,196912,0
User_6213,ed08563c-bff3-4337-a799-82f667ee3751,R8718,113873,0
User_6214,71897878-b655-4061-bf52-23cf568e8950,L8657,153256,0
User_6215,c1768313-268e-42dd-834c-e54b787b1b3e,G6417,111487,0
User_6216,624b2166-0465-485e-bc36-153f5be25939,E3890,187391,0
User_6217,8cf90c8d-881e-48f4-8eca-1574a8636e89,Y6210,171651,0
User_6218,44117e05-466f-4e0c-85d1-fca073eda42e,E8084,167621,0
User_6219,0b9ad1c2-32fc-4622-bf37-546d6306f706,I6694,146455,0
User_6220,40f47cad-5b45-4789-833f-28d1cb298c76,J1550,197718,0
User_6221,632a512d-e612-448f-bc46-00d59d63b58f,V6581,108588,0
User_6222,51472200-3fea-472b-a9e1-298f3d1f1ec5,M2073,112037,0
User_6223,533f2e25-2fb5-46ed-a972-dc59aacc7256,P7897,149607,0
User_6224,322b2407-da38-47f8-8b11-378def83b6fd,I3337,135309,0
User_6225,61e1305a-a585-4d45-9f71-0aff9cd31689,D1693,183846,0
User_6226,2b97249d-2768-4bff-b64f-03f736a17643,I5664,100147,0
User_6227,d638ae4f-3838-4d1d-9d71-1220e3609c19,K3342,184707,0
User_6228,0c315f3a-06a2-4edc-b1fb-7684ac5108cb,N4561,125499,0
User_6229,0cbe455e-a3a8-481a-96fa-1fd3ba869ed7,Y9172,148025,0
User_6230,968a28db-73fa-4684-b9e7-3a5b97eac4a1,W5022,175843,0
User_6231,7b482360-ddc1-400b-b32f-83d8317026ce,Z5182,142991,0
User_6232,f142ba43-37af-4d35-b653-407122dbc4bf,F8331,187661,0
User_6233,4743506c-d9d8-4526-83d3-ee7d6e02fc23,O2002,143972,0
User_6234,db2ff5da-d6e1-440e-99a5-990ffb88eecb,X3228,140913,0
User_6235,e2f8bf29-cc7f-4df5-8a26-f870799349e7,W5465,133305,0
User_6236,d110c9c0-e041-4595-906a-ef8744e2ab0d,L9844,136145,1
User_6237,4105d26d-15d7-4e35-885d-e18bd4128aec,J6854,185236,0
User_6238,f689e086-3a54-4454-97ef-ae818dce1780,V3884,160380,0
User_6239,16572a0a-b1f7-46bc-8a4e-e547dcc67473,R7398,105049,0
User_6240,2c69f735-fad3-4b99-94cd-cb7800471664,H9586,183625,0
User_6241,5e3443a7-8708-4b21-84aa-05e70645d0f5,I6694,121528,0
User_6242,d9308d4b-e1de-4ac9-8121-01ea68e5c4ad,U5831,127277,0
User_6243,12424134-72b3-4713-bc82-f8a588a19754,C4010,170993,0
User_6244,2de66f70-e119-4798-8c9e-a8722b4de1c3,C8090,182151,0
User_6245,4102408b-b947-4247-a089-a72700dbb12f,I3164,180242,0
User_6246,124f04d3-14a9-47db-ae5e-307174a30bc6,M6697,103392,0
User_6247,6858c6ee-3ff1-433d-bdcd-9e7c6b211928,J7329,193033,0
User_6248,a76e1902-7dfb-4770-a14f-c7d4169d46e6,O8887,151612,0
User_6249,70c57555-679c-4b1b-9722-cdc2f151a622,T7760,100577,0
User_6250,07429f68-bd68-4451-a1c9-3bc521362952,A5553,122668,0
User_6251,be0824a1-12c6-41d1-925a-c3696e428c49,A8192,184855,0
User_6252,3f151fc3-9898-497b-ae5e-7d785c69a747,E9323,100147,0
User_6253,6ed2ec75-8a2d-4b9f-b6fb-c5fdd34f6c3e,P9316,120783,0
User_6254,fe9e1421-8621-41fe-9c9d-2869ed0d8927,W6576,127803,0
User_6255,61ce6b06-ac15-4fad-8097-aaf14c4348ea,U6591,102859,0
User_6256,10df947b-8705-4688-b0f6-19c79cd8c289,M8334,155938,0
User_6257,7f6b8d39-8222-4c4f-a850-747f1f87a0c2,U4519,101990,0
User_6258,fe6ab4ea-f9a6-42c2-9e4f-3f6b82b8c4e4,Z3325,155256,0
User_6259,8b6cfa37-8aaf-4694-a1b3-13d9d228a2ef,C8829,143736,0
User_6260,fcb8c3fa-9874-4cbf-b00c-cd7c4f935dc4,Z6803,102732,0
User_6261,de6253f8-d516-4113-b334-b4688b07bb82,A9884,131086,0
User_6262,3a9e0d1b-83a8-4d10-8c80-d411106c4435,B4416,107906,0
User_6263,74df0616-6c9a-42a7-a7b5-a9399d92b530,H3863,192029,0
User_6264,f5965a07-b215-4046-8232-a4ba953939d2,R8718,138123,0
User_6265,d35c3854-9981-41a0-b90a-aae4daca8f97,Q5552,193523,1
User_6266,ae940120-3688-41de-994f-55cf58a30dad,M5084,169556,0
User_6267,67eb93fb-5a8d-45ee-b32a-a2c8d66653d2,V7261,120047,0
User_6268,16199179-8246-4d60-8f27-e66e7ae0eb46,L9946,147465,0
User_6269,40f47cad-5b45-4789-833f-28d1cb298c76,I5328,104159,0
User_6270,efa677ce-b94c-437e-a9c2-e7e0695bbec6,J7072,164654,0
User_6271,321bc950-0e0b-4106-8096-b40343b70a44,H4907,123987,0
User_6272,b60f7fb0-f3e4-48bf-9f8a-d4c215162ecc,P4877,181154,0
User_6273,62fd40a4-2186-42e6-94b0-b9e7d74b2015,P9158,171223,0
User_6274,3d64592c-8cf6-476f-a70f-001913c742c6,D6265,181715,0
User_6275,208cd9e1-46c0-4f47-a59f-defd4bbf6b5a,I6286,194963,0
User_6276,15a5e5a2-4f97-4089-8a6f-8ce490a7f071,Q1435,161324,0
User_6277,8e201c4d-c73d-4040-96f8-606fd3452f87,J4409,192976,1
User_6278,97dd94c8-f885-4b48-9e93-fdbea0c99f78,Y1500,131878,0
User_6279,71e0e9e9-6ec1-497e-8f1f-e9730d276042,U7854,133307,0
User_6280,46669271-563e-4944-9dab-56c8f86a2104,G1918,169645,0
User_6281,4fd4eb43-d0bb-4ad1-8ec4-593681247581,G5342,121135,0
User_6282,4f8423b8-44b0-4b98-af6d-7f0a8fbe2b10,V5471,157403,0
User_6283,8b509d5a-efb5-4b0c-912f-24f901528f37,R2622,130989,0
User_6284,ab85140d-7a79-44ae-94c2-080e9ca40189,D6354,181908,0
User_6285,39e086e6-1135-44ea-9c0b-bb657e7e94ba,L7631,186554,1
User_6286,b97780d2-1f82-46ad-b911-45bfa4d47909,N6350,183661,0
User_6287,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,N3454,190067,0
User_6288,0039a3cd-e7dc-454e-9aee-f48afb7f9637,C2608,102676,0
User_6289,f9025a3b-b7d8-4aa5-927d-9133a752598a,M9765,163047,1
User_6290,071d26b3-0924-41d4-bc1b-6e6c825ec648,R9904,139146,0
User_6291,35752369-f626-4eb0-a286-0ab1d5c4d504,Q5222,164081,0
User_6292,dc7682fa-0c58-4007-a8cc-a834969f85a1,I4338,193422,0
User_6293,839ea6b9-a4b0-4efe-b1e4-5509c4e869d4,E3226,105433,0
User_6294,8f3fdfac-d014-4453-be8c-2207eac5f0f5,S6408,101838,0
User_6295,4f05c59a-7bca-4012-ab1e-94d4992209ec,R4185,100147,0
User_6296,46683a1b-9850-476f-b498-5962580c75e5,R8766,126281,0
User_6297,23503d14-3a4e-4c32-a5ea-c967903ccbcc,K6205,142480,1
User_6298,8e768ea6-b4b9-48bd-b1d6-52bd37d3a342,H9816,100173,0
User_6299,539064e4-6c8a-485a-8630-8faf4ecf1ded,C1936,160102,0
User_6300,708309a2-c6c4-45b6-adcc-c46af493cf21,T8752,109165,0
User_6301,834c6ea0-7474-4e58-9fdd-de029442d517,S9419,180868,0
User_6302,0054faa2-96e3-4955-a892-679874e9f7e2,C9420,145274,0
User_6303,15ef04dc-eae6-44fe-9f78-d00bb906c60f,V2097,199120,0
User_6304,81467018-94b9-476d-a319-efbe4f3ed90a,O2002,151375,0
User_6305,4e2309c5-9869-4ba2-b54e-dd0a8cbbd97d,K2875,139146,0
User_6306,9cf5fc15-bb41-4dca-be0b-e231fc75b9de,M6697,158021,0
User_6307,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,W5844,140837,0
User_6308,ba874627-93c4-415d-8115-10f34f56d7d9,W2944,133922,1
User_6309,46683a1b-9850-476f-b498-5962580c75e5,D8638,151389,0
User_6310,73257a58-d2e2-46f9-9d89-a5df1bc43245,Z5003,150126,0
User_6311,664819be-4eee-40b1-a51b-fccfe0f50b4d,R2622,174261,0
User_6312,feece1e0-9be5-4183-82d7-c8f706de66e7,N3454,186106,0
User_6313,470c3895-0578-4fa6-84be-af6ee1c06ac4,D3430,113994,0
User_6314,071d26b3-0924-41d4-bc1b-6e6c825ec648,B1657,138180,0
User_6315,56d045fa-799f-4ff1-a842-b0fa7a0bfd4a,B5414,182494,0
User_6316,aadee6bb-cbdd-4fa6-b5ef-4d9751131c79,V3277,114029,0
User_6317,06579874-1657-47e6-b568-778d4874a998,S9241,110989,0
User_6318,7d81493b-816d-44a8-bd06-a238bcd41ff5,N4260,130262,0
User_6319,4ac306fa-feaf-49bb-9bb8-5360850c41e0,F8713,143511,0
User_6320,abfa6a0b-0174-4401-9bf7-3c046f556933,E8610,138661,0
User_6321,76c4023a-e883-4afb-8410-f6be59a93918,B5334,174749,0
User_6322,0b7dc883-b553-4d96-861a-932364d25b87,U9985,102757,1
User_6323,cd90182e-ec66-4921-9c8f-92cf327732bc,V8949,130027,0
User_6324,c2f0d102-32bb-4da3-ae8e-1907d862c404,F6301,126140,0
User_6325,35706fe2-9167-4578-a297-7c74395f4618,H7654,184256,0
User_6326,2d27f901-1f59-45c3-90eb-6fb143dfb8c0,Y2130,111996,1
User_6327,c1a50cae-8b82-4601-98ee-1c86decb5b9d,R6707,151617,0
User_6328,9ac436f0-6d22-43ec-a303-12dc0576d82c,Z5003,165569,0
User_6329,719ee447-b93c-4032-ab2b-bafb18931325,F3633,103649,0
User_6330,df65a16e-f610-4df0-b50d-fa07c73842dc,Q6025,104485,0
User_6331,2dc6c247-9422-4153-acb9-4d5e63d71ed2,S5296,145515,0
User_6332,95f9f8f2-f9a3-49f8-8a16-4ce5148036f1,Z8672,172068,0
User_6333,cf356875-6d97-45cf-a59d-58cebc3e8b18,E4153,136932,0
User_6334,bcaab332-356c-4b3d-9ef5-13e05694091d,U5379,132251,0
User_6335,4ac306fa-feaf-49bb-9bb8-5360850c41e0,I4464,101889,1
User_6336,789fb52b-b0bf-4562-86ed-213090dd5f92,A5258,150769,0
User_6337,ece08407-82c4-43ac-b252-b3de6d5cf267,V6929,100761,0
User_6338,6e7ee866-86b6-4e33-a479-9d45548c6c0a,Z5003,151592,0
User_6339,45cc772d-2395-40ca-9c2e-4bb351d54fa3,I6214,157474,0
User_6340,34584523-8041-4d8f-b6a3-3966bc810ebb,A4799,196912,0
User_6341,70bb7987-c1aa-459d-a15a-f03756c4c1ba,H7329,164081,1
User_6342,7256f783-1853-46cf-8a28-948a7e6e7030,O5277,118764,0
User_6343,d65830e0-417a-4c35-a6b4-96fd83fb0435,Y7365,161062,0
User_6344,1b543fe5-d696-4057-acd0-3705546b6b07,K1102,194903,0
User_6345,47be8491-615e-4c70-8c0b-0491d162ec54,C6074,172212,0
User_6346,3bc7d4ba-6211-4dc9-b85d-3f359bac6628,L8386,120476,0
User_6347,480a2323-584f-4825-a5c5-08470e130424,P2459,103214,0
User_6348,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,H4465,195019,0
User_6349,a74542ec-d162-4d86-b7a0-fa58a0bf8128,V2651,183368,0
User_6350,0e0a5c5e-b56f-4b62-babe-6ecc491038f1,F8769,185028,0
User_6351,925263fc-93ff-4b34-9626-cf0c53549203,H3400,141362,0
User_6352,03e1a7c0-4f4b-4429-bf66-2b01afa580a8,V1678,184638,0
User_6353,332312bc-eedd-4ad3-a28e-82e2de52f23f,V2740,121549,0
User_6354,e6b87a0a-3928-4862-bd23-641b722b5189,H6218,155480,0
User_6355,4f05c59a-7bca-4012-ab1e-94d4992209ec,C6704,107368,0
User_6356,d638ae4f-3838-4d1d-9d71-1220e3609c19,G5238,186124,0
User_6357,a326e3f3-9b0d-4641-aeb3-7b60681649c6,G2655,168119,0
User_6358,0a09fffb-ac09-4bd4-8912-2e84baeb9880,P3205,122890,0
User_6359,61bb9d5e-e080-4ebf-bc16-3117740c13ac,W6493,152250,0
User_6360,ae46299b-1bfe-4f75-b12e-33f5e079808b,O5277,182904,0
User_6361,ec62fb93-f108-4846-999e-eb44f4b2350f,T4515,182904,0
User_6362,c5e63694-4f81-436f-929d-9a2726f3b025,M6697,188185,0
User_6363,7c4e979f-e3f0-439b-b603-35dc3d6629e0,U4223,154943,0
User_6364,bb725adb-c2b5-400d-b31d-e1588b9f3bed,L9346,131605,0
User_6365,0e08d383-922f-4e6a-9337-af9368e2fb0a,Q1435,125681,0
User_6366,664819be-4eee-40b1-a51b-fccfe0f50b4d,C8462,188185,0
User_6367,dd469155-6057-4782-b088-9b205f76d12a,N3210,120360,0
User_6368,a706a4ba-8a2b-40ac-bf0b-d3517de221ea,Q2948,173486,0
User_6369,a1f306c5-8770-4e62-9519-4535d7e79eb1,W3300,161328,0
User_6370,1d9ec993-e29b-49e3-b5f2-0fd6b8258e21,J2886,157380,0
User_6371,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,S1889,127474,0
User_6372,0de3d5f3-522f-410b-938f-e2e59a40b9c1,G9182,108588,0
User_6373,52b8d491-cab6-475d-bd97-cc0c806151e3,X1429,199855,0
User_6374,f308de6b-887c-45fd-930f-393302ed99c5,E7998,147271,0
User_6375,c6e1c4da-5174-4c78-8a08-8b7fd16c8374,D1693,181447,0
User_6376,067719e1-baa1-4cb9-abcf-1644a59b0179,H6039,168905,0
User_6377,40f47cad-5b45-4789-833f-28d1cb298c76,J7608,161892,0
User_6378,cf2660f4-8a15-408d-b44a-40561f3abfa1,Q9935,136419,0
User_6379,e16b6c91-0189-4812-890d-8db87600c741,O2518,166365,1
User_6380,78e59547-73f3-4242-be6c-6665f78551c9,J5443,128845,0
User_6381,29a01568-4474-41b5-ad79-eae7de7bf307,B1439,109808,0
User_6382,c6f9c943-a2f9-4f38-a468-a98db134e250,R9904,151370,0
User_6383,5fb88a79-e12b-42aa-aaa1-8be3d34b74e6,U7796,118679,1
User_6384,72fb54a8-5aad-4ec9-be37-44a294c2187d,T6271,138181,0
User_6385,02f1640f-2e9e-40e4-bd63-cd7ccdaf50e3,U9467,139146,0
User_6386,ebac20d5-8882-4271-b5b0-a91eb6cdc28f,T6762,166685,0
User_6387,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,S6510,127175,0
User_6388,45f41b6f-fdea-4088-9460-75e0e5ad73c1,J4744,181447,0
User_6389,40f47cad-5b45-4789-833f-28d1cb298c76,Z5003,104782,0
User_6390,88822d32-f55a-4b7f-948f-c138239b1d25,V6329,166682,0
User_6391,75ddfe7f-afa2-48da-b5d3-ba88d9a69839,V6929,164081,0
User_6392,f7bb459d-0e0c-463c-8e64-713a1d16ab7e,L7917,106449,0
User_6393,9454b097-c2cb-4bc6-984f-5aac4b995f06,Z4112,101762,0
User_6394,b4b463d4-a6ce-4965-a2f3-6a9f4b0aac55,Z2565,104302,0
User_6395,7ffce87a-9ce5-4b7e-9b24-3498d134d4bf,Z5003,152654,0
User_6396,04afef1b-5d45-403c-ac65-e042583d172d,B3061,152416,0
User_6397,8158b8fc-2ab2-40ae-9f01-402b29a7fc9d,I7490,151612,0
User_6398,ec162442-1b7b-4496-beee-8374a60e7499,G8237,138034,0
User_6399,8945af6d-7f24-4154-9d06-7f9427c448ad,Z9934,109328,0
User_6400,5de07719-1b39-45f8-a8f6-4e18d946ae82,C2639,112936,0
User_6401,1fd07eec-cb09-468e-bff6-3b707b683e84,C4220,171065,1
User_6402,8ebccf09-29a0-4058-bc85-4c85a32d9cf1,E8084,100147,1
User_6403,cba900ce-d1cb-4f3c-a9f5-a7e3af828ee7,B9676,100147,1
User_6404,baa6f052-af61-405f-bdce-29b2e0b221cc,O1537,130511,0
User_6405,96bfb66f-b2ee-4c46-9c8f-038df42eb546,O3782,143709,0
User_6406,9940fb8b-79da-4359-8c22-45db3d15a19b,U9630,140005,0
User_6407,20663a64-9d08-408b-8ad9-34c475809226,L4587,189570,0
User_6408,16572a0a-b1f7-46bc-8a4e-e547dcc67473,L8516,156639,0
User_6409,3e4c6f11-3d77-4bb9-b35d-61b48d478952,W3515,187451,0
User_6410,ded0adb3-cfab-4ef8-95ce-8f09db884829,R3916,132197,0
User_6411,ff3c1ffa-7da0-411a-a105-1994f7f21932,Y2197,132958,0
User_6412,f1ca2c68-da04-4bbb-a969-dc8b0d3c62dc,K9636,188750,0
User_6413,df8afcd6-7426-4d94-b03d-9fb066ce0097,G5436,112685,0
User_6414,42398fef-e2eb-4159-b081-2490aef519be,M9764,100147,0
User_6415,711e6e7c-8bd6-4a75-b2a6-e137f8763f33,H1414,154948,0
User_6416,59fc41e4-ff02-47db-8dc8-e303d7dc0b01,F9362,153074,0
User_6417,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,I7527,173342,0
User_6418,8b509d5a-efb5-4b0c-912f-24f901528f37,Y5371,192816,0
User_6419,23503d14-3a4e-4c32-a5ea-c967903ccbcc,G1076,162987,1
User_6420,4f05c59a-7bca-4012-ab1e-94d4992209ec,G9657,141861,1
User_6421,cad6073d-7878-4e00-8c7a-4d2fbbe2ffff,C7639,158816,0
User_6422,dcebb711-fb9d-4506-9cec-910cdd9ab2a9,E8924,145957,0
User_6423,16572a0a-b1f7-46bc-8a4e-e547dcc67473,R7513,143032,0
User_6424,098746c1-e87e-42c9-902c-c9109f2f124e,M4712,161624,0
User_6425,c73c6678-6c72-4ae0-ae19-dbb2c89211ba,K5356,193354,0
User_6426,05b0bd1e-1005-49d2-b899-5798bc8c1293,Q9935,112314,0
User_6427,b87d7237-a5ca-4e75-b136-c981a45ea6eb,C3968,108085,0
User_6428,e4ec092d-500f-4b4b-94d3-4141bc3fc041,H3839,146278,0
User_6429,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,C5426,128507,0
User_6430,30761f4e-6399-4ffe-a813-a45867768bde,P4420,188336,0
User_6431,0d53b927-1ce5-4d44-a24c-04885f7fe87a,R1698,180959,0
User_6432,2564fe8a-71e2-4057-b78b-9cb8630a6144,G5809,121367,0
User_6433,154439ad-df1b-4632-b515-03b068995166,F8331,195817,0
User_6434,5a8d2fc0-174e-4e88-b19e-6e225a8607d3,A3283,193422,0
User_6435,d4991b7f-e50c-4b81-8c2c-cb60b3534405,A2123,166061,0
